Time,CPU,Total_Memory,Free_Memory,Used_Memory,Percentage_Utilization,Bytes_Sent,Bytes_Receive
5797,1.0,2097139712,1097895936,157265920,16.8,81256180,102185635
5797,1.0,2097139712,1097961472,157200384,16.8,81261549,102187975
5799,0.0,2097139712,1097830400,157331456,16.8,81266810,102190447
5800,1.0,2097139712,1097830400,157298688,16.8,81271914,102192717
5801,0.0,2097139712,1097928704,157233152,16.8,81277280,102195325
5802,1.0,2097139712,1097994240,157167616,16.8,81282470,102197727
5803,1.0,2097139712,1097830400,157331456,16.8,81287906,102200599
5804,0.0,2097139712,1097895936,157265920,16.8,81293373,102203265
5805,1.0,2097139712,1097961472,157200384,16.8,81299026,102206133
5806,2.0,2097139712,1097797632,157364224,16.8,81304392,102209067
5807,0.0,2097139712,1097863168,157298688,16.8,81309984,102211609
5808,2.0,2097139712,1097928704,157233152,16.8,81315154,102214077
5809,1.0,2097139712,1097797632,157364224,16.8,81320646,102216949
5810,0.0,2097139712,1097863168,157298688,16.8,81326265,102219817
5811,2.0,2097139712,1097928704,157233152,16.8,81331205,102222417
5812,0.0,2097139712,1097797632,157364224,16.8,81336322,102225021
5813,1.0,2097139712,1097863168,157298688,16.8,81341922,102227761
5814,1.0,2097139712,1097895936,157265920,16.8,81347391,102230431
5815,1.0,2097139712,1097961472,157200384,16.8,81352703,102232965
5816,0.0,2097139712,1097830400,157331456,16.8,81358097,102235639
5817,2.0,2097139712,1097895936,157265920,16.8,81363373,102238239
5818,1.0,2097139712,1097961472,157200384,16.8,81368870,102241215
5819,2.0,2097139712,1097830400,157331456,16.8,81374271,102244149
5820,0.0,2097139712,1097895936,157265920,16.8,81379510,102246951
5821,1.9,2097139712,1097961472,157200384,16.8,81385284,102249955
5822,0.0,2097139712,1097830400,157331456,16.8,81390709,102252559
5823,1.0,2097139712,1097895936,157265920,16.8,81390709,102255229
5824,1.0,2097139712,1097928704,157233152,16.8,81401549,102257671
5825,1.0,2097139712,1097797632,157364224,16.8,81406793,102260469
5826,1.0,2097139712,1097863168,157298688,16.8,81411998,102262875
5827,2.0,2097139712,1097928704,157233152,16.8,81417500,102265417
5827,2.0,2097139712,1097928704,157200384,16.8,81422541,102267799
5829,1.9,2097139712,1097830400,157331456,16.8,81428104,102271153
5830,0.0,2097139712,1097863168,157298688,16.8,81433394,102273555
5831,1.0,2097139712,1097928704,157233152,16.8,81438962,102276097
5832,2.0,2097139712,1097797632,157364224,16.8,81444110,102278433
5833,3.0,2097139712,1097863168,157298688,16.8,81449526,102281305
5834,0.0,2097139712,1097928704,157233152,16.8,81454795,102283711
5835,0.0,2097139712,1097961472,157200384,16.8,81460264,102286249
5836,2.0,2097139712,1097830400,157331456,16.8,81465533,102288609
5837,0.0,2097139712,1097895936,157265920,16.8,81471142,102291349
5838,1.0,2097139712,1097928704,157233152,16.8,81476534,102294081
5839,1.0,2097139712,1097797632,157364224,16.8,81481915,102296619
5840,1.0,2097139712,1097863168,157298688,16.8,81481915,102299227
5841,1.0,2097139712,1097928704,157233152,16.8,81492928,102301699
5842,0.0,2097139712,1097797632,157364224,16.8,81498419,102304369
5843,0.0,2097139712,1097830400,157331456,16.8,81503147,102306491
5844,1.0,2097139712,1097895936,157265920,16.8,81508627,102309247
5845,1.0,2097139712,1097961472,157200384,16.8,81513876,102311521
5846,2.0,2097139712,1097797632,157364224,16.8,81518994,102313791
5847,2.0,2097139712,1097863168,157298688,16.8,81524133,102316329
5848,1.0,2097139712,1097928704,157233152,16.8,81529689,102319267
5849,0.0,2097139712,1097994240,157167616,16.8,81535068,102321805
5850,1.9,2097139712,1097830400,157331456,16.8,81540513,102324343
5851,1.0,2097139712,1097863168,157298688,16.8,81545784,102326551
5852,0.0,2097139712,1097928704,157233152,16.8,81551089,102328891
5853,2.9,2097139712,1097797632,157364224,16.8,81556492,102331363
5854,0.0,2097139712,1097830400,157331456,16.8,81562179,102334165
5855,1.0,2097139712,1097895936,157265920,16.8,81567660,102336703
5856,2.0,2097139712,1097961472,157200384,16.8,81572999,102338977
5857,2.0,2097139712,1097797632,157364224,16.8,81578478,102341449
5858,1.0,2097139712,1097863168,157298688,16.8,81583727,102343723
5859,2.0,2097139712,1097928704,157233152,16.8,81589152,102346191
5860,0.0,2097139712,1097797632,157364224,16.8,81594314,102348597
5861,1.0,2097139712,1097830400,157331456,16.8,81599597,102351267
5862,1.0,2097139712,1097895936,157265920,16.8,81604794,102353871
5863,2.0,2097139712,1097945088,157216768,16.8,81609675,102356847
5864,2.0,2097139712,1097814016,157347840,16.8,81614893,102360045
5865,0.0,2097139712,1097879552,157282304,16.8,81620337,102363243
5866,1.0,2097139712,1097977856,157184000,16.8,81625694,102366573
5867,0.0,2097139712,1097846784,157315072,16.8,81631183,102369969
5868,1.0,2097139712,1097912320,157249536,16.8,81636717,102373237
5869,1.0,2097139712,1097814016,157343744,16.8,81642124,102376633
5870,1.0,2097139712,1097879552,157278208,16.8,81647706,102379893
5870,1.0,2097139712,1097945088,157212672,16.8,81653205,102383289
5872,0.0,2097139712,1097814016,157343744,16.8,81658861,102386755
5873,2.0,2097139712,1097879552,157278208,16.8,81664544,102390151
5874,1.0,2097139712,1097814016,157343744,16.8,81669869,102393151
5875,2.0,2097139712,1097814016,157343744,16.8,81674995,102396279
5876,0.0,2097139712,1097912320,157245440,16.8,81680541,102399481
5877,0.0,2097139712,1097781248,157376512,16.8,81685503,102402477
5878,1.9,2097139712,1097846784,157310976,16.8,81690706,102405873
5878,1.9,2097139712,1097945088,157212672,16.8,81696168,102409339
5880,0.0,2097139712,1097814016,157343744,16.8,81701370,102412467
5881,2.0,2097139712,1097879552,157278208,16.8,81706913,102416061
5882,1.0,2097139712,1097781248,157376512,16.8,81712038,102419325
5883,0.0,2097139712,1097846784,157310976,16.8,81717784,102422659
5884,1.0,2097139712,1097912320,157245440,16.8,81723375,102426187
5885,1.0,2097139712,1097814016,157343744,16.8,81728700,102429385
5886,2.0,2097139712,1097879552,157278208,16.8,81733971,102432319
5886,0.0,2097139712,1097945088,157212672,16.8,81739398,102435649
5888,1.0,2097139712,1097814016,157343744,16.8,81744568,102438777
5889,2.0,2097139712,1097912320,157245440,16.8,81749883,102442041
5890,1.0,2097139712,1097977856,157179904,16.8,81755331,102445375
5891,0.0,2097139712,1097814016,157343744,16.8,81760840,102448903
5892,2.0,2097139712,1097912320,157245440,16.8,81766174,102452031
5893,1.0,2097139712,1097781248,157376512,16.8,81771641,102455493
5894,2.0,2097139712,1097846784,157310976,16.8,81776758,102458757
5895,2.9,2097139712,1097945088,157212672,16.8,81782196,102462025
5896,1.0,2097139712,1097814016,157343744,16.8,81787460,102465417
5897,2.9,2097139712,1097879552,157278208,16.8,81792866,102468619
5898,0.0,2097139712,1097814016,157343744,16.8,81798581,102472147
5899,0.0,2097139712,1097846784,157310976,16.8,81803871,102475275
5900,1.0,2097139712,1097912320,157245440,16.8,81809154,102478407
5901,1.0,2097139712,1097781248,157376512,16.8,81814413,102481605
5902,2.0,2097139712,1097879552,157278208,16.8,81820187,102485203
5903,1.0,2097139712,1097945088,157212672,16.8,81825215,102488265
5904,1.0,2097139712,1097814016,157343744,16.8,81830518,102491529
5905,1.0,2097139712,1097912320,157245440,16.8,81835635,102494727
5906,0.0,2097139712,1097977856,157179904,16.8,81841245,102498367
5907,2.0,2097139712,1097846784,157310976,16.8,81846668,102501697
5908,1.0,2097139712,1097945088,157212672,16.8,81851988,102504891
5909,0.0,2097139712,1097781248,157376512,16.8,81857379,102508221
5910,2.0,2097139712,1097846784,157310976,16.8,81862663,102511621
5911,1.0,2097139712,1097912320,157245440,16.8,81868010,102514753
5912,2.0,2097139712,1097814016,157343744,16.8,81873136,102517683
5913,1.0,2097139712,1097879552,157278208,16.8,81878694,102521079
5914,1.0,2097139712,1097945088,157212672,16.8,81884413,102524545
5915,1.0,2097139712,1097846784,157310976,16.8,81889726,102527541
5916,1.0,2097139712,1097912320,157245440,16.8,81895092,102531003
5917,1.0,2097139712,1097781248,157376512,16.8,81900652,102534205
5918,2.0,2097139712,1097846784,157310976,16.8,81905999,102537139
5918,2.0,2097139712,1097846784,157310976,16.8,81905999,102540115
5920,1.0,2097139712,1097814016,157343744,16.8,81916901,102544129
5921,1.0,2097139712,1097879552,157278208,16.8,81922594,102547723
5922,1.0,2097139712,1097781248,157376512,16.8,81928065,102550855
5923,3.0,2097139712,1097830400,157327360,16.8,81933270,102553789
5924,0.0,2097139712,1097912320,157245440,16.8,81938408,102556785
5925,1.0,2097139712,1097781248,157376512,16.8,81943856,102559855
5926,2.9,2097139712,1097846784,157310976,16.8,81948950,102562653
5927,0.0,2097139712,1097912320,157245440,16.8,81954253,102565785
5928,1.0,2097139712,1097748480,157409280,16.8,81959679,102568921
5929,1.0,2097139712,1097846784,157310976,16.8,81965058,102571917
5930,1.0,2097139712,1097912320,157241344,16.8,81970613,102575185
5931,0.0,2097139712,1097781248,157372416,16.8,81976128,102578515
5932,1.9,2097139712,1097846784,157306880,16.8,81981560,102581775
5933,1.0,2097139712,1097945088,157208576,16.8,81987064,102585175
5934,1.0,2097139712,1097814016,157339648,16.8,81992485,102588307
5935,1.0,2097139712,1097879552,157274112,16.8,81998062,102591769
5936,0.0,2097139712,1097814016,157339648,16.8,82003389,102594835
5937,1.9,2097139712,1097846784,157306880,16.8,82009038,102598231
5938,1.0,2097139712,1097912320,157241344,16.8,82014571,102601561
5939,2.0,2097139712,1097814016,157339648,16.8,82020038,102604561
5940,1.0,2097139712,1097879552,157274112,16.8,82025323,102607663
5941,1.0,2097139712,1097945088,157208576,16.8,82030443,102610659
5942,0.0,2097139712,1097814016,157339648,16.8,82036247,102614125
5943,2.0,2097139712,1097879552,157274112,16.8,82041463,102616923
5944,1.0,2097139712,1097945088,157208576,16.8,82046997,102620121
5945,1.0,2097139712,1097814016,157339648,16.8,82052520,102623191
5946,1.0,2097139712,1097879552,157274112,16.8,82057803,102626125
5947,1.0,2097139712,1097977856,157175808,16.8,82062917,102628923
5948,1.0,2097139712,1097814016,157339648,16.8,82068463,102632167
5949,1.0,2097139712,1097879552,157274112,16.8,82073699,102635031
5950,2.9,2097139712,1097945088,157208576,16.8,82079002,102638031
5951,1.0,2097139712,1097814016,157339648,16.8,82084462,102641299
5952,1.0,2097139712,1097879552,157274112,16.8,82089655,102644497
5953,0.0,2097139712,1097781248,157372416,16.8,82094978,102647497
5954,1.0,2097139712,1097846784,157306880,16.8,82100107,102650695
5955,2.0,2097139712,1097912320,157241344,16.8,82105251,102653691
5956,1.0,2097139712,1097781248,157372416,16.8,82110696,102656955
5957,0.0,2097139712,1097846784,157306880,16.8,82115813,102660219
5958,1.0,2097139712,1097945088,157208576,16.8,82121293,102663421
5959,1.0,2097139712,1097814016,157339648,16.8,82126664,102666487
5960,1.0,2097139712,1097879552,157270016,16.8,82132205,102670015
5961,2.0,2097139712,1097945088,157204480,16.8,82137343,102672681
5962,2.0,2097139712,1097814016,157335552,16.8,82142714,102675681
5963,0.0,2097139712,1097879552,157270016,16.8,82148184,102678883
5964,1.0,2097139712,1097945088,157204480,16.8,82153455,102681619
5965,1.0,2097139712,1097781248,157368320,16.8,82158990,102684751
5966,2.0,2097139712,1097879552,157270016,16.8,82164151,102687619
5967,2.0,2097139712,1097945088,157204480,16.8,82169632,102690619
5968,1.0,2097139712,1097814016,157335552,16.8,82174859,102693487
5969,0.0,2097139712,1097879552,157270016,16.8,82180108,102696289
5970,1.0,2097139712,1097945088,157204480,16.8,82185783,102699619
5971,0.0,2097139712,1097814016,157335552,16.8,82191163,102702681
5972,2.9,2097139712,1097879552,157270016,16.8,82196368,102705681
5973,0.0,2097139712,1097814016,157335552,16.8,82201957,102709077
5974,2.0,2097139712,1097846784,157302784,16.8,82207445,102712213
5975,0.0,2097139712,1097912320,157237248,16.8,82212345,102714875
5976,2.0,2097139712,1097781248,157368320,16.8,82217800,102718473
5977,1.0,2097139712,1097846784,157302784,16.8,82223270,102721741
5978,1.0,2097139712,1097912320,157237248,16.8,82228825,102725137
5979,0.0,2097139712,1097814016,157335552,16.8,82234434,102728467
5980,0.0,2097139712,1097879552,157270016,16.8,82239803,102731599
5981,2.0,2097139712,1097945088,157204480,16.8,82245240,102734533
5982,1.0,2097139712,1097814016,157335552,16.8,82250469,102737665
5983,1.0,2097139712,1097912320,157237248,16.8,82255890,102741061
5984,1.0,2097139712,1097977856,157171712,16.8,82261148,102744057
5985,0.0,2097139712,1097814016,157335552,16.8,82266576,102747259
5986,1.0,2097139712,1097879552,157270016,16.8,82272205,102750853
5987,1.0,2097139712,1097781248,157368320,16.8,82277537,102753783
5988,0.0,2097139712,1097846784,157302784,16.8,82282960,102756915
5989,2.0,2097139712,1097912320,157237248,16.8,82288482,102760159
5990,1.0,2097139712,1097781248,157368320,16.8,82293858,102763419
5991,1.0,2097139712,1097879552,157270016,16.8,82299482,102766687
5992,1.0,2097139712,1097945088,157204480,16.8,82305034,102769947
5993,1.0,2097139712,1097814016,157335552,16.8,82310283,102773013
5994,1.0,2097139712,1097879552,157270016,16.8,82316163,102776413
5995,2.0,2097139712,1097781248,157368320,16.8,82321522,102779347
5996,2.0,2097139712,1097846784,157302784,16.8,82326993,102782479
5997,1.0,2097139712,1097912320,157237248,16.8,82332435,102785739
5998,1.0,2097139712,1097781248,157368320,16.8,82337917,102789073
5999,0.0,2097139712,1097879552,157270016,16.8,82343384,102792337
6000,2.0,2097139712,1097945088,157204480,16.8,82349231,102795931
6001,1.0,2097139712,1097814016,157335552,16.8,82354359,102798993
6002,1.0,2097139712,1097912320,157237248,16.8,82359596,102802323
6003,1.0,2097139712,1097977856,157171712,16.8,82364531,102805389
6004,0.0,2097139712,1097814016,157335552,16.8,82370158,102808719
6005,2.0,2097139712,1097879552,157270016,16.8,82375800,102812317
6006,1.0,2097139712,1097781248,157368320,16.8,82381068,102815247
6007,1.0,2097139712,1097846784,157302784,16.8,82386384,102818515
6008,1.9,2097139712,1097912320,157237248,16.8,82391632,102821643
6008,0.0,2097139712,1097814016,157335552,16.8,82397312,102824845
6010,2.0,2097139712,1097879552,157270016,16.8,82402929,102828373
6011,1.0,2097139712,1097945088,157204480,16.8,82408099,102831435
6012,1.0,2097139712,1097945088,157335552,16.8,82413375,102834765
6013,2.0,2097139712,1097912320,157237248,16.8,82418589,102837897
6014,0.0,2097139712,1097781248,157368320,16.8,82423684,102841029
6015,0.0,2097139712,1097846784,157302784,16.8,82428943,102844359
6016,3.0,2097139712,1097912320,157237248,16.8,82434337,102847623
6017,0.0,2097139712,1097814016,157335552,16.8,82440098,102851155
6018,1.0,2097139712,1097879552,157270016,16.8,82445599,102854551
6019,1.0,2097139712,1097945088,157204480,16.8,82451086,102857683
6020,1.0,2097139712,1097814016,157335552,16.8,82456491,102860749
6021,0.0,2097139712,1097879552,157270016,16.8,82461271,102863019
6022,1.0,2097139712,1097945088,157204480,16.8,82466766,102867009
6023,0.0,2097139712,1097814016,157335552,16.8,82472628,102870475
6024,2.0,2097139712,1097912320,157237248,16.8,82478007,102873541
6025,0.0,2097139712,1097781248,157368320,16.8,82483145,102876339
6026,2.0,2097139712,1097846784,157302784,16.8,82488649,102879607
6027,2.0,2097139712,1097912320,157237248,16.8,82493861,102882801
6028,0.0,2097139712,1097781248,157368320,16.8,82499341,102886003
6029,1.0,2097139712,1097846784,157302784,16.8,82504590,102888805
6030,1.0,2097139712,1097912320,157237248,16.8,82509893,102891669
6031,1.0,2097139712,1097781248,157368320,16.8,82509893,102894607
6032,1.0,2097139712,1097846784,157302784,16.8,82520765,102897739
6033,2.9,2097139712,1097945088,157204480,16.8,82526075,102900777
6034,0.0,2097139712,1097814016,157335552,16.8,82531508,102904239
6035,2.0,2097139712,1097879552,157270016,16.8,82536811,102907569
6036,1.0,2097139712,1097977856,157171712,16.8,82542573,102911167
6036,1.0,2097139712,1097977856,157335552,16.8,82547600,102914143
6038,1.9,2097139712,1097912320,157237248,16.8,82553459,102917893
6039,1.0,2097139712,1097781248,157368320,16.8,82558918,102921157
6040,0.0,2097139712,1097846784,157302784,16.8,82564329,102924285
6041,1.0,2097139712,1097912320,157237248,16.8,82569485,102927681
6042,0.0,2097139712,1097814016,157327360,16.8,82575101,102931081
6043,2.9,2097139712,1097879552,157261824,16.8,82580472,102934209
6044,0.0,2097139712,1097945088,157196288,16.8,82586245,102937675
6045,2.0,2097139712,1097846784,157294592,16.8,82591744,102941005
6046,0.0,2097139712,1097912320,157229056,16.8,82596684,102944133
6047,1.0,2097139712,1097781248,157360128,16.8,82602164,102947335
6048,1.0,2097139712,1097846784,157294592,16.8,82607631,102950599
6049,2.0,2097139712,1097945088,157196288,16.8,82613073,102953925
6050,0.0,2097139712,1097814016,157327360,16.8,82618455,102957457
6051,0.0,2097139712,1097912320,157229056,16.8,82623780,102960457
6052,2.0,2097139712,1097977856,157163520,16.8,82629237,102963523
6053,1.0,2097139712,1097846784,157294592,16.8,82634736,102966721
6054,2.0,2097139712,1097912320,157229056,16.8,82640095,102969589
6055,0.0,2097139712,1097977856,157163520,16.8,82645498,102972589
6056,1.0,2097139712,1097814016,157327360,16.8,82651153,102975889
6057,1.0,2097139712,1097879552,157261824,16.8,82656690,102979021
6057,0.0,2097139712,1097781248,157360128,16.8,82662247,102982549
6059,1.0,2097139712,1097846784,157294592,16.8,82667756,102985681
6060,1.0,2097139712,1097912320,157229056,16.8,82673102,102988875
6061,0.0,2097139712,1097814016,157327360,16.8,82678768,102992077
6062,1.0,2097139712,1097879552,157261824,16.8,82683938,102994941
6063,1.0,2097139712,1097945088,157196288,16.8,82689285,102998403
6064,1.0,2097139712,1097814016,157327360,16.8,82694434,103001667
6065,0.0,2097139712,1097912320,157229056,16.8,82699970,103005133
6066,0.0,2097139712,1097781248,157360128,16.8,82705425,103008463
6067,2.0,2097139712,1097846784,157294592,16.8,82710671,103011459
